"2";"Rhabdomyolysis (RML) and subsequent acute renal failure can be serious problems following bariatric operations. Early diagnosis and treatment are important to avoid the complications of RML. This review was achieved by searching the key words: Rhabdomyolysis, diagnosis, treatment and bariatric surgery. We included prospective, retrospective, case reports and review articles. RML diagnosis can be done by: signs and symptoms, physical evaluation, laboratory findings and imaging examinations. Muscle weakness, myalgia, decubitus ulcer, proteinuria and myoglobinuria are the more mentioned findings. Elevation of CPK levels is the most sensitive diagnostic evidence of RML. Treatment is geared toward preserving renal function by avoiding dehydration, hypovolemia, tubular obstruction, aciduria, and free radical release. Early recognition allows the administration of fluids, bicarbonate, and mannitol. Prophylactic measures and early diagnosis and treatment of rhabdomyolysis in bariatric surgery are imperative to prevent the potential fatal complications of this condition."
"1";"In the postoperative period hypoventilation and hypoxia with hypercarbia may occur in morbidly obese patients due to the residual influence of general anesthesia drugs, postoperative atelectasis and postoperative pain. Non-Invasive Ventilation (NIV) is a method of improvement of respiratory efficiency in patients not requiring mechanical ventilation. The aim of the study was to compare NIV (Boussignac) CPAP and traditional oxygen delivery via nasal catheter in the postoperative acute care unit (PACU) in morbidly obese patients after open Roux-en-Y gastric bypass (RYGBP). 19 morbidly obese patients scheduled for elective open RYGBP, were randomly divided into 2 groups: CPAP (10 patients) or control (nasal catheter - 9 patients). Patients consisted of: 8 male and 11 female, mean weight 127.76 +/- 18.5 kg, height 173.41 +/- 9.41 cm, BMI 42.43 +/- 3.3 kg/m2, age 35.84 +/- 9.05 years. In the PACU, capillary blood gas measurements were taken at 3 Time Points: T1 - 30 min, T2 - 4 hours and T3 - 8 hours after admission. Sample T0 was taken before surgery. For management of postoperative pain, patients received morphine 2 mg/h intravenously and tramadol 100 mg. Mean blood gas measurements of all postoperative time points were: pO2 81.0+/-16.0 (range 78.1-85.7) mmHg vs 65.9+/-4.9 (range 63.8-68.1) mmHg (P<0.05); pCO2 40.6+/-2.4 (range 39.4-41.8) mmHg vs 41.5+/-4.0 (range 39.6-43.4) mmHg (P>0.05), in the CPAP and control groups respectively. In every case, pulse-oxymetry oxygenation was >94%. Boussignac CPAP improved blood oxygenation compared to passive oxygenation with a nasal catheter but had no influence on CO2 elimination in non-CO2 retaining morbidly obese patients."
"2";"Lipin 1 plays critical roles in controlling energy metabolism. We sought to determine the expression of lipin 1 isoforms (lipin 1alpha and -beta) in liver and adipose tissue of obese subjects and to evaluate cellular mechanisms involved in the regulation of lipin 1 expression by physiologic stimuli. The expression of lipin 1alpha and -beta was quantified in liver and adipose tissue of extremely obese (average BMI 60.8 kg/m(2)) human subjects undergoing gastric bypass surgery (GBS). Second, the expression of lipin 1 was evaluated in HepG2 cells in response to overexpression of peroxisome proliferator-activated receptor-gamma coactivator (PGC)-1alpha under normal or hyperinsulinemic conditions. The expression of lipin 1beta in liver and adipose tissue was inversely related to BMI, fasting plasma insulin concentration, and the homeostasis model assessment of insulin resistance but was significantly increased by marked weight loss and insulin sensitization following GBS. Hepatic lipin 1beta mRNA levels were strongly correlated with the expression of PGC-1alpha, and overexpression of PGC-1alpha in HepG2 cells increased lipin 1 expression. Conversely, hyperinsulinemic culture conditions downregulated the expression of lipin 1beta, PGC-1alpha, and their known target genes involved in mitochondrial metabolism in HepG2 cells. Finally, overexpression of lipin 1beta or PGC-1alpha reversed the effect of hyperinsulinemia on the expression of their target genes. These studies suggest that hepatic lipin 1beta and PGC-1alpha expression are downregulated by obesity and obesity-related metabolic perturbations in human subjects, likely due to alterations in insulin concentration or sensitivity."
"3";"After Roux-en-Y gastric bypass (RYGBP), the excluded gastric remnant represents a challenge for the surgeon. Many diseases are reported to take place in that remnant, such as cancer, gastritis, and ulcer. On the other hand, diagnosing these pathological changes requires invasive intervention. We report the use of a noninvasive study to diagnose pathology in the bypassed stomach."
"1";"Banded gastric bypass has been reported to result in superior weight loss compared with standard nonbanded gastric bypass. However, an adequate comparison of these procedures has not yet been reported. A total of 90 patients were enrolled in this prospective randomized double-blind trial comparing banded and nonbanded open gastric bypass for the treatment of super obesity. The banding technique involved placement of a 1.5 x 5.5-cm polypropylene band around the proximal gastric pouch of a standard gastric bypass procedure using the technique of Capella. Chi-square testing and analysis of variance were performed to find any differences in patient characteristics (gender, age, and initial body mass index), percentage of excess weight lost at 6, 12, 24, and 36 months postoperatively, improvement or resolution of co-morbidities, and complications in the banded versus nonbanded gastric bypass groups. As expected, no differences were present in the patient characteristics or incidence of co-morbidities between the banded (n = 46) and nonbanded (n = 44) groups. The body mass index, percentage of women, and mean age was 59.5 and 56.5 kg/m2, 64% and 73.8% (P = .09), and 40.6 +/- 7.4 and 42.6 +/- 7.2 years for the banded and nonbanded groups, respectively; all differences were nonsignificant. No significant differences were found in the resolution of co-morbidities. No significant difference was present in the percentage of excess weight loss at 6, 12, and 24 months (43.1% versus 24.7%, 64.0% versus 57.4%, and 64.2% versus 57.2%, respectively) postoperatively; however, the banded patients had achieved a significantly greater percentage of excess weight loss at 36 months (73.4% versus 57.7%; P <.05). The incidence of intolerance to meat and bread was greater in the banded patients. The overall number of complications was 12 (26%) in the banded and 13 (29.5%) in the nonbanded group, a nonsignficant difference. No band erosions had occurred at the last follow-up visit, and no patients in either group died. These results suggest that although the initial weight loss was not significantly different between the 2 groups, the banded patients continued to lose weight for < or = 3 years. The polypropylene band appeared to be well tolerated. We plan longer follow-up to confirm the possibility of additional weight loss and the prevention of weight regain in the banded group, as well as to document any long-term band complications."
"3";"Surgery in patients with super-obesity (BMI > or = 50) involves technical difficulties that are related, among other factors, to increased liver volume. Although the intragastric balloon is not a definitive alternative to surgery, it has been used in these patients as a primary therapeutic means of reducing excess weight and the risks of subsequent surgery. It has also been reported to considerably diminish liver volume to facilitate technical aspects of the operation. We evaluated preoperative weight loss in patients with super-obesity after placement of an intragastric balloon and its effect on liver volume measured by computed axial tomography (CT) prior to laparoscopic Roux-en-Y gastric bypass (LRYGBP). The balloon was implanted preoperatively under endoscopic guidance and sedation in 31 patients with super-obesity, to reduce weight prior to LRYGBP. Two patients were excluded from the study for intolerance and the balloon was removed 2 weeks after placement. Measurement of liver volume was done with axial images obtained by spiral CT with a section thickness of 10 mm, reconstitution index 10 mm, pitch 1.5 and acquisition delay 60 seconds. Volumes were calculated using the sum of areas technique. Measurement of volume was done in these 29 patients prior to balloon placement and the week before surgery. After placement of the balloon, 27 patients (93%) had nausea and 25 patients (86%) had vomiting, which abated 1 week after placement. Mean liver volume prior to balloon placement was 2938.53 +/- 853.1 cm3, which at 6 weeks dropped to values of 1918.2 +/- 499.8 cm3, revealing a considerable reduction in liver volume [31.8% +/- 18.16% (range 3.1%-58.5%)]. Percent of excess weight loss was 22.14% +/- 7.39. LRYGBP was performed at 6 months. In patients with super-obesity, preoperative treatment with intragastric balloon considerably reduces liver volume to facilitate LRYGBP."
"3";"The antiplatelet drug clopidogrel (Plavix) is widely used in patients who have undergone coronary artery stenting or had a stroke. Because morbid obesity is associated with atherosclerosis, some of these patients are candidates for weight loss surgery. We chose to determine the risk of upper gastrointestinal bleeding after gastric bypass in patients taking clopidogrel. Patients who took clopidogrel after gastric bypass were identified by specific review of the subset of patients who had had upper gastrointestinal bleeding requiring hospital admission and transfusion. All who bled underwent emergency endoscopy. Of 11 patients taking clopidogrel, 4 (36%) presented with significant upper gastrointestinal bleeding 25-234 days after gastric bypass. All stopped bleeding with discontinuation of the drug and treatment with an intravenous proton pump inhibitor. Gastric bypass patients appear to be at high risk of bleeding complications when taking clopidogrel. On the basis of the available published data from another high-risk group (i.e., those with a history of peptic ulcer disease), co-treatment with omeprazole may be indicated when clopidogrel must be continued."
"3";"Arm lymphedema is a common complication after breast cancer treatment. Various types of conservative and surgical treatments have aimed at reducing the arm swelling, but most of these have failed due to chronic edema eventually being transformed from an accumulation of lymph fluid to an increased deposition of subcutaneous fat (i.e., to a nonpitting lymphedema). Liposuction is a safe and reliable method for reducing the excess fat without recurring deposition of it. The objective of the present study was to obtain empirical evidence confirming clinical observations of the presence of excess adipose tissue in patients with chronic nonpitting arm lymphedema following breast cancer. A total of 11 women with nonpitting unilateral postmastectomy arm lymphedema were investigated and were treated as follows: The patient's excess arm volume was measured by plethysmography (PG) and, following treatment by liposuction, was observed until complete reduction of the excess volume was achieved. Volume-rendered CT images (VR-CT) and PG were used to analyze arm volumes and excess volume of the lympedematous arm, the respective volumes being compared by use of regression analysis. Liposuction aspirate was analyzed in terms of the distribution of adipose tissue and free fluid (lymph). The aspirate volume (total and fat fraction) was compared both with the excess arm volume measured by VR-CT and PG, and with the excess fat volume measured by VR-CT. The amount of excess adipose tissue in the lymphedematous arm was estimated using VR-CT. A complete reduction of the excess arm volumes, as measured with PG, was achieved within 6 months, with a mean reduction of 109%, the treated arm thus becoming somewhat smaller than the normal one. Correlations in terms of correlation coefficient (CC) and the coefficient of regression (CR) were all close to 1: The preoperative PG and the VR-CT analyses of (a) the swollen arms of the patients and (b) the excess volume; the total aspirated volume, and the excess volume of the arm, the aspirate fat volume, and the excess fat volume. The aspirate removed under bloodless conditions, achieved by use of a tourniquet, contained 93% adipose tissue. VR-CT was able to estimate the amount of excess adipose tissue in the lymphedematous arm, showing a mean excess amount of fat of 81%. VR-CT measurements correlate well with PG measurements. Excess adipose tissue dominates nonpitting chronic arm lymphedema. This excess volume cannot be removed by use either of conservative regimens or of microsurgery. Liposuction can completely remove the excess adipose tissue, leading to complete reduction of the lymphedema."
"2";"To characterize the clinical features, risk factors, radiographic findings, and prognosis of Wernicke encephalopathy after bariatric surgery. We performed a systematic review of MEDLINE, Embase, Ovid, ISI (Science Citation Index), and Google Scholar for case reports, case series, or cohort studies of Wernicke encephalopathy after bariatric surgery. We found 32 cases (27 of whom were women) reported, from 2 weeks to 18 months after the procedure. Most patients had vomiting as a risk factor (n = 25) and presented with the triad of Wernicke encephalopathy (confusion, ataxia, and nystagmus; n = 21). Optic neuropathy, papilledema, deafness, seizures, asterixis, weakness, and sensory and motor neuropathy were also reported. Characteristic radiographic findings were hyperintense signals in the periaqueductal gray area and dorsal medial nucleus of the thalamus; radiographs were normal in 15 patients. One series from Brazil reported 4 patients (among 50 patients) with Wernicke encephalopathy; all presented with vomiting and concomitant peripheral neuropathy at a median of 2.5 months (1.5 to 3 months) after bariatric surgery. Another series identified 2 of 23 patients (both women) with Wernicke encephalopathy after bariatric surgery. Wernicke encephalopathy after bariatric surgery usually occurs between 4 and 12 weeks postoperatively, especially in young women with vomiting. Atypical neurologic features are common. The diagnosis is mainly clinical, because radiographic findings are normal in some patients. Prospective studies to determine the prevalence of this problem and protocols for preventive thiamine supplementation need evaluation."
"3";"Body contouring surgery is traditionally part of plastic surgery training. Reconstructive techniques are needed most in trauma cases, tumor reconstructions, treatment of degenerative diseases and metabolic diseases such as Madelung's deformity, body contouring after massive weight loss, and all aesthetic plastic surgery. With various surgical techniques, liposuction became an important option in the overall treatment plan. Body contouring surgery in the massive weight loss patient is a rapidly expanding field of plastic surgery. Its challenge is the management of excess skin remaining after bariatric surgery. To achieve an aesthetic body contour, patients must accept numerous long scars. They must understand that recurrent laxity and scar migration is not necessarily a failure of the operation but rather an expected outcome. Body contouring surgery is challenging, time-consuming, and not without complications. The patient population has very real aesthetic and appearance concerns that must be addressed in an effective, definite, and safe manner."
"3";"As bariatric surgery becomes more popular, the number of renal transplant recipients who undergo weight loss surgery will continue to grow. This population presents unique challenges because of increased infection risks, tendency to posttransplant weight gain, and inferior tissue-healing properties. We present two cases of renal transplant recipients who experienced the complications of band erosion and band migration after laparoscopic gastric banding, and we discuss the special considerations that apply to this patient population."
"3";"Massive weight loss following bariatric surgery may lead to an excess of lax, overstretched skin, causing physical discomfort which may affect the patient's quality of life. Whereas the functional and aesthetic deformity is an expected result of massive weight loss, the role of the plastic surgeon in the multidisciplinary approach of the morbidly obese is still unclear. The purpose of the current study is to evaluate the results of reconstructive surgery following weight loss surgery, focusing on the impact on the physical and psycho-social well-being and quality of life of the patients. Out of a group of 465 patients, 61 patients underwent reconstructive surgery following weight loss surgery. In 43 respondents, the quality of life after reconstructive surgery was measured by the Obesity Psychological State Questionnaire. Patient satisfaction was evaluated. Reconstructive surgery resulted in a significant improvement in quality of life in patients at a mean interval of 42 months between weight loss and reconstructive surgery. The most frequent procedures were abdominoplasty and breast reconstruction. The relative high complication rate of 27.9% was of no influence on quality of life and the majority of the patients (67%) were satisfied with reconstructive surgery. This study shows that reconstructive surgery following weight loss after bariatric surgery results in a significant improvement in overall quality of life. Reconstructive surgery should be incorporated in the multidisciplinary care programme following weight loss surgery in the morbidly obese patient."
"3";"We report the rare case of a pregnant woman who had undergone Roux-en-Y gastric bypass 8 months previously, and now presented with subacute small bowel obstruction secondary to internal herniation of some of the proximal Roux limb into the lesser sac through the transverse mesocolon rent, which was widely spread apart. At laparoscopy, the hernia contents were reduced and the defect was repaired. The patient made a good recovery. Because of the changes associated with pregnancy, gastric bypass patients may be at an increased risk of internal herniation. It is particularly important not to delay surgical exploration, even in the absence of a positive finding on imaging, because delay may lead to potentially devastating bowel strangulation and sepsis culminating in loss of fetus and mother."
"2";"Cardiovascular disease (CVD) remains as the first cause of death worldwide. Scientific community works everyday trying to ameliorate this burden. Only in the year 2004 around 2,790 publications about the therapeutic use of antihypertensive agents can be found in MEDLINE. Despite this overwhelming effort and information, only a relatively short number of manuscripts have a real impact in clinical practice. For the busy clinician, it becomes almost impossible to screen and be updated with the landmark publications. The purpose of this article is to provide concise information related to prevention of CVD. We reviewed publications in the past 5 years regarding cardiovascular risk factors with special attention to dyslipidemia, hypertension, diabetes, smoking cessation and obesity, discussing some new findings and treatments. We also discuss obstructive sleep apnea (OSA) as a recently identified cardiovascular risk factor, and provide a general overview about its pathophysiology and treatment."
"3";"A decreased length of stay (LOS) is one of the many advantages of laparoscopic over open Roux-en-Y gastric bypass for the treatment of morbid obesity. However, the mean LOS after laparoscopic gastric bypass (LGB) ranges from 1.8 to 4.5 days. In addition, the LOS has tended to improve as bariatric programs have matured. With the use of a standardized perioperative care plan, we studied the effects of LOS on readmission rates in patients undergoing LGB in a new minimally invasive bariatric surgery program. All patients undergoing LGB between September 20, 2001 and April 5, 2004 were entered into a standardized perioperative care plan. All patient outcomes were entered into a prospective database. The discharge criteria included adequate oral intake and adequate pain control on oral medication. The reasons for patients staying >2 days were analyzed and documented. A total 250 patients underwent LGB. Of these, 212 patients (84.8%) were discharged on postoperative day 2. The most common reason for a LOS >2 days was bleeding (42.1%), followed by nausea (26.3%), inadequate pain control on oral medication (15.8%), and various other reasons (15.8%). The mean LOS did not change with time (P = .19). Readmission within 30 days was significantly less in patients discharged by day 2 (1.9% versus 13.1%, P = .005). The LOS remained constant as our program matured. The vast majority of patients undergoing LGB who have an uncomplicated postoperative course were safely discharged home on postoperative day 2. Patients staying >2 days were more likely to be readmitted within 30 days of discharge."
"3";"Despite the ever-growing body of literature linking stage of physical activity readiness (PAR) with physical activity (PA) participation in overweight and obese populations, this relationship has not been examined among individuals seeking gastric bypass surgery (GBS). Furthermore, little is known about the specific intensity of activities undertaken by GBS candidates. Therefore, this study sought to determine whether greater PAR was associated with greater moderate-vigorous physical activity (MVPA) participation among GBS candidates. The International Physical Activity Questionnaire (IPAQ), administered 2-weeks presurgery to 87 GBS candidates, determined MVPA participation using a formula based on metabolic equivalents (MET)-minutes/week. A stages-of-change measure categorized each candidate into one of five PAR stages: precontemplation, contemplation, preparation, action, or maintenance. The proportion of individuals in each PAR stage and the corresponding MVPA was as follows: contemplation (5.7%, 48.0 MET-minutes/week), preparation (46%, 394.0 MET-minutes/week), action (34.5%, 1614.0 MET-minutes/week), and maintenance (13.8%, 2056.7 MET-minutes/week). MVPA was significantly greater in candidates in the action or maintenance stages compared with those in contemplation (P =.008 and .025 for action and maintenance, respectively) or preparation (P < .0001 and .006 for action and maintenance, respectively). This study is the first to demonstrate a relationship between PAR and PA among GBS candidates, with 100% of the sample reporting either an intention to engage in PA or actual engagement in PA. This finding, coupled with the recent support for the importance of PA for weight loss/maintenance in GBS patients, warrants an investigation into the effectiveness of presurgical and postsurgical PA interventions matched to patients' PAR levels."
"3";"Although reports on band erosion management after laparoscopic adjustable gastric banding (LAGB) agree that in most cases the affected band will need to be removed, there is no consensus on the technique of removal. We report a minimalistic, laparoscopic technique which is safe and avoids management delay. We retrospectively reviewed the operative log of our obesity surgery unit to find all operations performed on LAGB patients for erosion from Jan 2003 to Dec 2007. The cases that underwent this particular technique were identified. Case notes and electronic records were then reviewed for postoperative morbidity and outcomes. The operative technique and indications of this particular method is described which to our knowledge has not been reported before. From 2003 to 2007, there were 865 LAGB performed. We identified 17 operations performed for erosions in this period; some referred from elsewhere. Among these, an omental plugging technique was used in five patients (median preoperative body mass index 46.5; median age 47; all female). Median timing of presentation was 8 months, with pain/pyrexia in all five (with coexisting obstructive symptoms in four) patients. At endoscopy, three were posterior, partial erosions. Intraoperatively, all were partial erosions (three posterior and two anterior). In theater, we removed the band in all cases and closed the defect with a vascularized omental plug, fashioned using a harmonic scalpel. There were no immediate postoperative complications. On follow-up, two patients stayed the same weight, but in three, the weight increased leading to two needing rebands (at 6 and 8 months). Omental plugging is a way of managing LAGB erosion, which in our hands has led to an uneventful postoperative course and future rebanding without undue delay. It is suited patients with incomplete erosion when the endoscopic option is difficult, thereby removing the need for a surveillance period awaiting complete band erosion."
"3";"This study examined two related and confused body image constructs--overevaluation and body image dissatisfaction--and tested their distinctiveness by examining their longitudinal associations with changes in self-esteem and negative affect. One hundred forty-five obese (mean BMI = 51.6, SD = 7.5) patients (16 men and 129 women) completed a battery of self-report measures prior to and six months after undergoing gastric bypass surgery. Measures of body image (overevaluation of shape and weight, and body image dissatisfaction), self-esteem, and negative affect were assessed. Overevaluation and body image dissatisfaction both improved substantially following surgery. Change in overevaluation was significantly correlated only with change in self-esteem (after controlling for negative affect). Whereas change in body image dissatisfaction was significantly correlated with changes in both self-esteem and negative affect; findings for partial correlations remained unchanged. These findings demonstrate that evaluating oneself by shape and weight is related to, but not the same as, being dissatisfied about shape and weight. Given that overevaluation is less likely to be influenced by mood, it appears to be a more stable marker for disturbance in body image than body image dissatisfaction. This distinction has important implications for how clinicians and researchers assess these constructs."
"3";"One goal of lipoplasty is to create a round and projected buttock contour. Despite multiple papers evaluating lipoinjection, controversies still remain. This report describes a series of patients who underwent liposuction, gluteal lipoinjection, and evaluation with magnetic resonance imaging (MRI). From January 2003 to January 2004, the patients scheduled for contour surgery by the investigators were evaluated using MRI, photographic records, and gluteal circumference measurement 1 week before surgery, then 2 weeks and 3 months after the procedure. A statistical analysis was performed for 10 patients who received, on the average, a 350-ml injection of fat obtained during liposuction. Gluteus muscle volume increased, reaching a higher level 2 weeks after the injection than the level 3 months afterward (p < 0.001). The gluteal circumference, modified 2 weeks after surgery by about 1 to 3 cm, came back to previous values 3 months after the procedure (p < 0.05), a phenomena interpreted as reabsorption and resolution of the postoperative edema. There is no correlation between the gluteus muscle volume obtained by MRI and the gluteal circumference (p > 0.05). The findings led to the conclusion that enhancement of the gluteal contour after fat injection results from survival of the injected tissue 3 months after the surgery, which was objectively evaluated by MRI as having a calculated reabsorption rate of 24% to 36%."
"3";"A 61-year-old woman presented 29 years after loop gastric bypass with a cancer of the gastric pouch. The cancer was removed by en bloc resection of the pouch, residual stomach and involved transverse colon with Roux-en-Y esophago-jejunal reconstruction. Very few cases of gastric cancer have been reported following gastric bypass for obesity. This case represents the first reported gastric cancer arising in the gastric pouch following loop gastric bypass."
"3";"The increased prevalence of morbid obesity is associated with an increased prevalence of obesity co-morbidities. Bariatric surgery is generally the only effective treatment. Gastric bypasses are the most common bariatric operation in many countries, and more than half are performed laparoscopically. We discuss the challenges encountered in performing laparoscopic gastric bypass and cholecystectomy in a morbidly obese patient who was found to have malrotated small and large bowel when the procedure started. In the absence of past gastrointestinal symptoms and investigations, there is no way of diagnosing this anomaly preoperatively. However, when such a problem is posed at the time of surgery, it is safe to perform the planned operation if the surgeon has experience and skills in advanced laparoscopic techniques."
"3";"The authors had summarized more than 25-year experience of surgical treatment of patients with the lower and upper extremities lymphedema. The aspiration-resectional-plastic method of treatment of severe forms of the limb lymphedema, which intends in the first stage the resection of fibrously changed tissues, preserving the portion of slightly changed cutaneous-subcutaneous flaps and regions in projection of localization of main lymphatic collectors, under which aspiration lipectomy is performed. Postresectional wound surface is covered with special synthetic tissue. In the next stage, after appearance of granulation tissue, autodermoplasty is performed. Two-staged cutaneous plasty and repeated aspirational lipectomy provides for optimal survival of full thickness cutaneous transplants, reduction of the limb volume, improvement of the lymphatic system draining function."
"1";"The primary objective was to compare the efficacy of a self-adherent soft silicone dressing (Mepiform) with 'left-alone' management of hypertrophic scars using theVancouver Scar Scale. Secondary objectives were to follow photographs of the scars, patients' opinions of the scars, and doctors' and patients' assessments of the overall dressing performance, safety and tolerance. An exploratory open randomised controlled clinical investigation was undertaken on 11 female patients aged 21-43 years with postoperative scars (nine following breast surgery, two following lower abdominal-glutealplasty). Treatment was initiated between two weeks and two months (mean 4.7 weeks) after surgery. Ten patients completed the 12-month investigation; one patient in the treatment group discontinued for personal reasons. All parameters in the Vancouver Scar Scale improved in both groups, although patients treated with the soft silicone dressing showed greater and more rapid improvements compared with the non-treated patients, while their assessments of the condition of the scar were more favourable. Medical staff rated the overall dressing performance as 'very good' or'good'. One adverse event was reported--local skin irritation at the site of the scar. The results suggest that patients treated with the soft silicone dressing experienced greater and more rapid improvements compared with non-treated patients. These results concur with those of previous studies. The fact that Mepiform is self-adhesive and causes limited damage to the stratum corneum on removal gives it an added value compared with non-adhesive silicone gel dressings."
"3";"Nonalcoholic fatty liver disease (NAFLD) is the most common cause of incidental elevation of liver enzymes in North America and Europe. Risk factors for NAFLD include body mass index of 25 kg/m2 or greater, central obesity and diabetes mellitus. The spectrum of disease is variable, ranging from simple steatosis with benign prognosis, to non-alcoholic steatohepatitis and cirrhosis, conferring increase in morbidity and mortality. The primary abnormality or 'first hit' in patients with NAFLD is insulin resistance leading to hepatic steatosis. The second hit involves multiple proinflammatory cytokines resulting in non-alcoholic steatohepatitis. Treatment is aimed at aggressive risk factor control and weight loss. Currently, there are no pharmacological agents recommended in the treatment of NAFLD, although preliminary studies suggest promising agents in the future."
"3";"Obesity is associated with many comorbid pathologies that lead to increased morbidity and increased mortality. Hemorheological changes in obesity are currently investigated as one of the risk factors for many comorbid pathologies. It has been found that erythrocyte hyperaggregation and a decrease in erythrocyte filterability have also been well documented in obesity patients. The aim of this study is to present preliminary results of the influence of weight reduction after vertical banded gastroplasty (VBG) on aggregation of red cells and red blood cells deformability. We studied seven patients who underwent VBG, median age 46 years (range 35-52), median BMI 52.1 kg/m(2) (range 36.6-66). Blood rheology changes and selected biochemical parameters were examinated before and 6 months after VBG. Erythrocyte elongation and red blood cells (RBC) aggregation were measured using the Laser-assisted Optical Rotational Cell Analyser (LORCA). The RBC aggregation index was significantly decreased, while the aggregation half-time (t(1/2)) significantly elongated after surgery. The syllectogram amplitude did not change. No differences in RBC deformability were observed in the postoperative period. Conclusion: We could conclude that among morbidly obese patients six months after VBG some beneficial changes of erythrocyte rheological parameters are observed. Further studies are necessary to confirm our preliminary results."
"3";"The outcome after Roux-en-Y gastric bypass (RYGBP) in morbidly obese (MO) (body mass index [BMI] 40-50) was compared with super-obese (SO) (BMI >50) and super-super-obese (SSO) (BMI >60) patients. A prospective study was conducted in 738 consecutive patients who underwent RYGBP. 483 MO were compared with 184 SO and 70 SSO. Study endpoints included: effect on co-morbid conditions, postoperative morbidity and mortality, and long-term results. Statistical analysis utilized SPSS 11.0. Percentage of males was significantly greater in the SO groups (16.5% vs 13%, P=0.01). Obesity-related conditions were significantly more frequent in the SO groups: sleep apnea (38% vs 17%, P<0.0005), gallstones (23% vs 14%, P=0.013); diabetes (29% vs 17%, P=0.002). Hospital stay was longer in the SO groups (5.7+/-6.1 days vs 4.6+/-2.6 days, P=0.024). Wound infection was more frequent in the SO groups (4.7% vs 1.4%, P=0.019). Postoperative mortality was greater in the SSO and SO groups (1.6% and 1.4%) than MO (0%) (P=0.019). Incisional hernia was more frequent in the SO groups (14.1% vs 8.6%; P=0.041). There was no significant difference in percent of excess weight loss (%EWL) between the three groups. EWL >50% at 5 years was: MO 81.5%, SO 87.5%, SSO 80%. The surgery was effective in treating the co-morbid conditions. RYGBP achieved significant durable weight loss and effectively treated co-morbid conditions in SO and SSO patients with acceptable postoperative morbidity and slightly greater mortality than in MO patients."
"3";"Obesity is a major public health problem in developed nations worldwide. Currently, the only treatment for severe obesity (BMI > or = 35 kg/m2 with comorbidity) that provides long-term weight loss is bariatric surgery. Restrictive, malabsorptive, and combination procedures have been developed. Each type of procedure has its merits and unique set of risks and complications. Weight loss after bariatric surgery is accompanied by predictable improvement or resolution of obesity-related comorbidities and improved quality of life and life expectancy. Candidates for bariatric surgery are often at high risk for complications because of obesity-related comorbidities. Therefore, careful patient selection for bariatric surgery, together with well-designed strategies for preventing and managing complications, are keys to success. Close monitoring for nutritional deficiencies and short- and long-term complications is required to completely assess outcomes of these procedures."
"3";"Laparoscopic Roux-en-Y gastric bypass (LRYGBP) has been demonstrated to be comparable to open Roux-en-Y gastric bypass (ORYGBP) surgery in randomized studies. Although a steep learning curve exists, laparoscopic bariatric surgery offers advantages if performed by an experienced bariatric surgeon. Despite these facts, some patients still choose to undergo ORYGBP. This investigation explored the reasons why patients who have had LRYGBP would decide to undergo the laparoscopic operation. A survey was given to patients who had undergone LRYGBP. The survey was designed to ascertain what factors would influence them to have LRYGBP versus ORYGBP. Incomplete responses were not included in the data analysis. There were 41 patients who filled out the survey. Over 90% of the patients felt LRYGBP is better than open gastric bypass. There were 4 patients who had seen another surgeon who recommended ORYGBP. Approximately 61% (23/38) of the patients would have stayed with their surgeon even if their surgeon did not offer LRYGBP. In addition, 79% of patients (31/39) would have ORYGBP if their insurance did not cover LRYGBP. Most patients (67%) would have ORYGBP if their surgeon thought LRYGBP was experimental. If they were told that LRYGBP was too risky for them, 77% of patients (30/39) would have undergone ORYGBP. Only 15% of patients (6/40) would not have had surgery if LRYGBP did not exist. Patients are willing to undergo ORYGBP even if they believe that LRYGBP is better. Non-medical factors and/or surgeon recommendations instead of scientific data influence patient decision-making when choosing ORYGBP over LRYGBP."
"2";"The management of nonalcoholic fatty liver has been limited by a paucity of well-conducted studies that are of sufficient duration and quality to determine the outcome, which is best defined by liver biopsy. The mainstays, diet and physical activity plus behavioral modifications, are not always successful, particularly in the very obese. Although it is intuitive to expect that weight loss should diminish steatosis, only limited evidence exists that liver enzymes improve with reduction in body weight. The available pharmacologic therapy has focused on the two limbs of the pathogenetic basis for nonalcoholic steatohepatitis (NASH), insulin resistance and oxidative stress, but with quite limited success. Neither behavioral, nor dietary, nor drug therapy has been particularly effective either in obesity or NASH. In the severely obese, the fatty liver and its stages often have progressed to NASH or cirrhosis even before contemplating therapy. In the severely obese, the best therapeutic modality is bariatric surgery, which is safe and has been successful in producing a 61% weight loss overall. The result is improvement in diabetes mellitus, the metabolic syndrome, and presumably its sequelae. Early reports (and procedures) were attended with dramatic weight loss but markedly aggravated the inflammatory liver disease. In recent trials with more modest weight loss and less malnutrition, bariatric surgery reduced the fat, inflammation, and even the fibrosis in well-documented NASH. These promising procedures will undoubtedly increase and constitute the major therapeutic modality for those who are severely obese."
